EconState,XPState,TowerState,DragonState,VisionState,FightState,Action,Q_Value,IsBestAction
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,4.724276065826416,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,4.520009517669678,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,5.0872368812561035,True
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,4.797549247741699,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.586333274841309,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,5.0135626792907715,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,5.044531345367432,True
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,4.53471040725708,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,4.932617664337158,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,5.0183424949646,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,4.135420799255371,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,4.4901442527771,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,4.199594974517822,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,4.363426685333252,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,4.513057231903076,True
Econ_Crushing,XP_Even,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,4.105791091918945,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Tower_Push,2.7884931564331055,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Safe_Farm,3.0902750492095947,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Dragon_Control,3.4748640060424805,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Vision_Control,3.0601866245269775,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Group_Attack,2.7475340366363525,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,MedVision,LosingFight,Baron_Control,3.1778430938720703,False
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Tower_Push,3.306894302368164,False
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Safe_Farm,3.5163662433624268,False
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Dragon_Control,4.062866687774658,True
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Vision_Control,3.6139395236968994,False
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Group_Attack,3.6906862258911133,False
Econ_Behind,XP_Even,TowerBehind,DragonAhead,MedVision,EvenFight,Baron_Control,3.7779700756073,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Tower_Push,3.662928581237793,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Safe_Farm,3.626173496246338,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Dragon_Control,3.833688497543335,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Vision_Control,3.766526937484741,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Group_Attack,3.493776798248291,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,HighVision,EvenFight,Baron_Control,3.8916280269622803,True
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Tower_Push,4.560375213623047,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Safe_Farm,4.882436275482178,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Dragon_Control,5.088505268096924,True
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Vision_Control,4.304021835327148,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Group_Attack,5.011322498321533,False
Econ_Crushing,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Baron_Control,5.02557373046875,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Tower_Push,4.202605724334717,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Safe_Farm,4.42230749130249,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Dragon_Control,3.6011064052581787,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Vision_Control,4.010366439819336,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Group_Attack,4.229577541351318,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,MedVision,LosingFight,Baron_Control,3.9533519744873047,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Tower_Push,4.351449489593506,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Safe_Farm,4.513001918792725,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Dragon_Control,4.804332733154297,True
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Vision_Control,4.104339122772217,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Group_Attack,4.7632832527160645,False
Econ_Ahead,XP_Even,TowerEven,DragonAhead,LowVision,WinningFight,Baron_Control,4.709702014923096,False
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Tower_Push,3.6070759296417236,False
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Safe_Farm,3.7217323780059814,True
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Dragon_Control,3.0473573207855225,False
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Vision_Control,3.244842052459717,False
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Group_Attack,3.5068161487579346,False
Econ_Even,XP_Even,TowerEven,DragonBehind,LowVision,LosingFight,Baron_Control,3.4013137817382812,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Tower_Push,4.726410388946533,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Safe_Farm,5.166024684906006,True
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Dragon_Control,5.106208324432373,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Vision_Control,4.886893272399902,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Group_Attack,5.116102695465088,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,HighVision,EvenFight,Baron_Control,5.1008620262146,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Tower_Push,3.2389869689941406,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Safe_Farm,3.395836591720581,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Dragon_Control,3.3874518871307373,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Vision_Control,3.5153300762176514,True
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Group_Attack,3.3109493255615234,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,LosingFight,Baron_Control,3.365793228149414,False
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Tower_Push,3.462256908416748,False
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Safe_Farm,3.1816933155059814,False
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Dragon_Control,2.834412097930908,False
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Vision_Control,3.5573127269744873,True
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Group_Attack,3.1736490726470947,False
Econ_Behind,XP_Behind,TowerEven,DragonBehind,HighVision,EvenFight,Baron_Control,2.736741304397583,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,3.64890718460083,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,3.9083049297332764,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,3.7657792568206787,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,3.6800360679626465,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,3.928992509841919,True
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,3.6716561317443848,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Tower_Push,5.079408168792725,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Safe_Farm,5.125054359436035,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Dragon_Control,4.696932792663574,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Vision_Control,4.544845104217529,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Group_Attack,5.011147975921631,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonEven,MedVision,EvenFight,Baron_Control,4.8304667472839355,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Tower_Push,3.1599645614624023,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Safe_Farm,3.400578260421753,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Dragon_Control,3.749357223510742,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Vision_Control,3.1891047954559326,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Group_Attack,3.2297613620758057,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonAhead,LowVision,LosingFight,Baron_Control,3.5709776878356934,False
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Tower_Push,4.025265216827393,False
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Safe_Farm,4.425126552581787,False
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Dragon_Control,4.480587482452393,False
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Vision_Control,4.113874435424805,False
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Group_Attack,4.614834785461426,True
Econ_Crushing,XP_Even,TowerEven,DragonEven,LowVision,WinningFight,Baron_Control,4.360049247741699,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Tower_Push,3.9635047912597656,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Safe_Farm,4.385129451751709,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Dragon_Control,4.460374355316162,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Vision_Control,4.693356037139893,True
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Group_Attack,4.580020427703857,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,EvenFight,Baron_Control,4.335139751434326,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Tower_Push,4.0710015296936035,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Safe_Farm,4.304235935211182,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Dragon_Control,3.8329639434814453,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Vision_Control,4.314023971557617,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Group_Attack,4.3332839012146,True
Econ_Ahead,XP_Even,TowerEven,DragonBehind,HighVision,EvenFight,Baron_Control,3.7533788681030273,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Tower_Push,3.6729021072387695,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Safe_Farm,3.9681718349456787,True
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Dragon_Control,3.4509260654449463,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Vision_Control,3.6011765003204346,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Group_Attack,3.657142400741577,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,LowVision,LosingFight,Baron_Control,3.5681278705596924,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Tower_Push,3.639907121658325,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Safe_Farm,3.4673397541046143,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Dragon_Control,3.9708926677703857,True
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Vision_Control,3.2273592948913574,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Group_Attack,3.4177591800689697,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,LowVision,LosingFight,Baron_Control,3.8094677925109863,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Tower_Push,4.238185882568359,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Safe_Farm,4.2838640213012695,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Dragon_Control,3.927121877670288,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Vision_Control,4.380152702331543,False
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Group_Attack,4.6565165519714355,True
Econ_Ahead,XP_Ahead,TowerEven,DragonBehind,HighVision,WinningFight,Baron_Control,3.957622766494751,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Tower_Push,4.613724231719971,True
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Safe_Farm,4.597426891326904,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Dragon_Control,4.258410930633545,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Vision_Control,4.437546730041504,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Group_Attack,4.556527137756348,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonEven,HighVision,EvenFight,Baron_Control,4.288344383239746,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Tower_Push,4.410436630249023,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Safe_Farm,4.701427936553955,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,4.664208889007568,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,4.425295352935791,False
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,4.9402546882629395,True
Econ_Crushing,XP_Ahead,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,4.636358261108398,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,4.677765846252441,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,4.910572052001953,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,4.574551582336426,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,4.48281192779541,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,4.927107334136963,True
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,4.714719772338867,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Tower_Push,3.7415900230407715,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Safe_Farm,3.70202374458313,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Dragon_Control,4.129518032073975,True
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Vision_Control,4.087001800537109,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Group_Attack,4.082855224609375,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,HighVision,WinningFight,Baron_Control,4.122527122497559,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,3.3933279514312744,True
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,2.948122262954712,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,2.7124571800231934,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,2.728023052215576,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,2.973453998565674,False
Econ_Behind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,2.7469229698181152,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Tower_Push,3.843385696411133,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Safe_Farm,4.067874908447266,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Dragon_Control,4.023977279663086,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Vision_Control,3.8590810298919678,False
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Group_Attack,4.404795169830322,True
Econ_Crushing,XP_Even,TowerEven,DragonBehind,LowVision,WinningFight,Baron_Control,3.888784408569336,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Tower_Push,4.040185928344727,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Safe_Farm,4.181560039520264,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Dragon_Control,3.984328508377075,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Vision_Control,4.152288436889648,False
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Group_Attack,4.568274021148682,True
Econ_Ahead,XP_Even,TowerEven,DragonBehind,MedVision,WinningFight,Baron_Control,3.923037528991699,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,3.643584728240967,True
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,3.4379632472991943,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,3.3611555099487305,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,3.4888627529144287,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,3.409775972366333,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,3.3700742721557617,False
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Tower_Push,2.7112693786621094,False
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Safe_Farm,2.8446691036224365,False
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Dragon_Control,3.3409829139709473,True
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Vision_Control,3.0159757137298584,False
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Group_Attack,2.8075363636016846,False
Econ_HardBehind,XP_Even,TowerBehind,DragonAhead,MedVision,LosingFight,Baron_Control,3.1353518962860107,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Tower_Push,3.062715530395508,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Safe_Farm,3.3417341709136963,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Dragon_Control,2.896235704421997,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Vision_Control,3.1504299640655518,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Group_Attack,3.0557148456573486,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,LosingFight,Baron_Control,2.719636917114258,False
